trial_id,model,task_id,layout,repeat,pixel_distance,dom_element_separation,position_x,position_y,candidate_value,emitted_value,content_category,delimitation_error,exact_match,runner_status,run_id
fbd63ff8b44a2e589bcdab18,foundry/gpt-5.6-terra,copy-known-value,form,7,8,0,72,242,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-fbd63ff8b44a2e589bcdab18-A0
78c514780a602ad33d4d550f,foundry/gpt-5.4,read-known-value,cards,6,8,0,90,218,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-78c514780a602ad33d4d550f-A0
8f3e2a318e315efad6815134,foundry/gpt-5.4,copy-known-value,form,3,40,0,27,219,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-8f3e2a318e315efad6815134-A0
e0ffe62c70380268e793bac8,foundry/gpt-5.6-terra,copy-known-value,table,8,8,4,77,152,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-e0ffe62c70380268e793bac8-A0
93b31668c19188dbbe728b70,foundry/gpt-5.4,copy-known-value,table,7,40,4,72,242,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-93b31668c19188dbbe728b70-A0
210f12d2f0dd0c281de05855,foundry/gpt-5.6-terra,copy-known-value,cards,4,40,4,43,196,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-210f12d2f0dd0c281de05855-A0
fdfb061a3841cd2b820c2e07,foundry/Kimi-K2.6,read-known-value,cards,4,96,0,85,147,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-fdfb061a3841cd2b820c2e07-A0
45ff3f8f00cc7f4e9d930fc0,foundry/gpt-5.4,read-known-value,cards,5,8,4,108,233,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-45ff3f8f00cc7f4e9d930fc0-A0
7bb5b1053322425cdbdf8f34,foundry/gpt-5.4,read-known-value,cards,6,96,0,90,218,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-7bb5b1053322425cdbdf8f34-A0
97e3bc428693f10ad43a5472,foundry/gpt-5.6-terra,read-known-value,form,9,8,4,55,163,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-97e3bc428693f10ad43a5472-A0
4ca6bb0952f7a1d986b2bba2,foundry/gpt-5.4,copy-known-value,table,9,8,0,80,158,,,no_answer,False,False,success,REV-generalization-final-4ca6bb0952f7a1d986b2bba2-A0
1ffe62784c86718ab55189fc,foundry/gpt-5.6-terra,copy-known-value,table,9,40,0,80,158,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-1ffe62784c86718ab55189fc-A0
33d721cba9f4bf0666c37c82,foundry/gpt-5.4,read-known-value,table,4,40,0,85,147,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-33d721cba9f4bf0666c37c82-A0
d6cdce26d553762b11d6a64b,foundry/gpt-5.4,read-known-value,table,5,8,0,108,233,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-d6cdce26d553762b11d6a64b-A0
a5aeb1e05ff766f349e42e1a,foundry/gpt-5.6-terra,read-known-value,table,2,40,0,87,81,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-a5aeb1e05ff766f349e42e1a-A0
557431199f8333a95af5f15a,foundry/gpt-5.6-terra,copy-known-value,form,6,40,0,50,111,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-557431199f8333a95af5f15a-A0
63d8b6895755b689e6b0cb87,foundry/gpt-5.4,copy-known-value,table,5,40,4,22,100,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-63d8b6895755b689e6b0cb87-A0
004c3f1c009fa6709e698d94,foundry/gpt-5.6-terra,copy-known-value,cards,7,40,4,72,242,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-004c3f1c009fa6709e698d94-A0
ae6eab8c21a8540f1add322d,foundry/gpt-5.4,copy-known-value,table,1,40,4,104,206,,,no_answer,False,False,success,REV-generalization-final-ae6eab8c21a8540f1add322d-A0
8dfd491a69efad49bf07d660,foundry/gpt-5.6-terra,read-known-value,table,3,8,4,26,195,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-8dfd491a69efad49bf07d660-A0
ac5047efb345f81989d691e2,foundry/gpt-5.4,read-known-value,cards,10,40,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-ac5047efb345f81989d691e2-A0
7ac34e0f90ee4e04ce1bf80d,foundry/gpt-5.6-terra,copy-known-value,cards,9,96,0,80,158,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-7ac34e0f90ee4e04ce1bf80d-A0
68e5cd0b4750ed4d949acb05,foundry/gpt-5.4,copy-known-value,form,2,8,4,109,235,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-68e5cd0b4750ed4d949acb05-A0
4981d09f265f2869ec221d17,foundry/gpt-5.6-terra,copy-known-value,form,4,40,4,43,196,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-4981d09f265f2869ec221d17-A0
9fe60747569b3a347d302943,foundry/gpt-5.4,copy-known-value,cards,7,8,4,72,242,,,no_answer,False,False,success,REV-generalization-final-9fe60747569b3a347d302943-A0
a55f72de4e330d19967c579b,foundry/gpt-5.6-terra,copy-known-value,form,2,8,0,109,235,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-a55f72de4e330d19967c579b-A0
2a4d0064f74ff89c7c388a15,foundry/gpt-5.6-terra,read-known-value,table,7,40,0,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-2a4d0064f74ff89c7c388a15-A0
9e188b1037a793bc3fd1caaf,foundry/gpt-5.4,read-known-value,table,4,8,0,85,147,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-9e188b1037a793bc3fd1caaf-A0
c2b4df415d958563b2e296df,foundry/gpt-5.4,copy-known-value,cards,8,96,4,77,152,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-c2b4df415d958563b2e296df-A0
6bef94c3745952c5965bad1c,foundry/gpt-5.6-terra,read-known-value,cards,2,40,0,87,81,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-6bef94c3745952c5965bad1c-A0
a10f4e88856224f452a72747,foundry/gpt-5.6-terra,copy-known-value,form,10,8,4,109,144,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-a10f4e88856224f452a72747-A0
14928f4a05f8686028ee7a9a,foundry/gpt-5.4,read-known-value,form,1,96,0,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-14928f4a05f8686028ee7a9a-A0
582e6ecb18d7210d8b5e5e7c,foundry/gpt-5.4,copy-known-value,cards,9,40,0,80,158,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-582e6ecb18d7210d8b5e5e7c-A0
a98e6310f17b9467ba823612,foundry/gpt-5.4,copy-known-value,table,1,8,4,104,206,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-a98e6310f17b9467ba823612-A0
ba1130189c7d905e0348605c,foundry/gpt-5.6-terra,copy-known-value,table,8,40,0,77,152,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-ba1130189c7d905e0348605c-A0
77eecff082b3a59f713bae93,foundry/gpt-5.6-terra,copy-known-value,table,7,40,4,72,242,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-77eecff082b3a59f713bae93-A0
de48cffdd59391984c07a44b,foundry/gpt-5.4,copy-known-value,form,3,8,4,27,219,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-de48cffdd59391984c07a44b-A0
55bbe9d8ab5680bfb318a0c1,foundry/gpt-5.4,read-known-value,table,5,96,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-55bbe9d8ab5680bfb318a0c1-A0
ef06bdd9fcb05fd54c6f3744,foundry/gpt-5.4,copy-known-value,cards,1,40,0,104,206,,,no_answer,False,False,success,REV-generalization-final-ef06bdd9fcb05fd54c6f3744-A0
4ed77d64e2116f3a4e8c5b70,foundry/gpt-5.6-terra,read-known-value,table,1,96,0,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-4ed77d64e2116f3a4e8c5b70-A0
809d7a3c92517d2db47dab61,foundry/gpt-5.6-terra,copy-known-value,table,2,40,0,109,235,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-809d7a3c92517d2db47dab61-A0
579205d8f334d93f5c94b5c5,foundry/gpt-5.6-terra,copy-known-value,table,3,40,4,27,219,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-579205d8f334d93f5c94b5c5-A0
0006f6bdca2ae5171e2aa87c,foundry/gpt-5.4,read-known-value,table,8,8,4,84,86,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-0006f6bdca2ae5171e2aa87c-A0
fd29a57b3ed227ccfcd9407d,foundry/gpt-5.6-terra,read-known-value,cards,5,8,0,108,233,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-fd29a57b3ed227ccfcd9407d-A0
8e9d46410edeae1bfce99047,foundry/gpt-5.4,copy-known-value,table,6,96,4,50,111,,,no_answer,False,False,success,REV-generalization-final-8e9d46410edeae1bfce99047-A0
c45dc0683fe525242153b6a6,foundry/gpt-5.6-terra,copy-known-value,cards,5,8,4,22,100,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-c45dc0683fe525242153b6a6-A0
4fb3cbf3c4cc67ce8c57d165,foundry/gpt-5.4,copy-known-value,table,10,96,4,109,144,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-4fb3cbf3c4cc67ce8c57d165-A0
cae93f7083a4e9e4e3183d45,foundry/gpt-5.4,copy-known-value,table,3,8,4,27,219,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-cae93f7083a4e9e4e3183d45-A0
dcf78a7b525de43fdadfcc79,foundry/gpt-5.4,read-known-value,form,3,96,4,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-dcf78a7b525de43fdadfcc79-A0
ed00211c0a1078a5386390c3,foundry/gpt-5.6-terra,read-known-value,cards,7,8,4,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-ed00211c0a1078a5386390c3-A0
f124ef3fd65c69572b3f8f91,foundry/gpt-5.6-terra,read-known-value,table,10,8,0,82,193,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-f124ef3fd65c69572b3f8f91-A0
b4ea76201d992e8203a40e72,foundry/gpt-5.4,read-known-value,table,3,96,4,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-b4ea76201d992e8203a40e72-A0
1f444f8cd51f4a8d28478740,foundry/gpt-5.6-terra,copy-known-value,cards,5,96,0,22,100,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-1f444f8cd51f4a8d28478740-A0
25f1b45cd8113431a41aa0ba,foundry/gpt-5.4,read-known-value,cards,5,8,0,108,233,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-25f1b45cd8113431a41aa0ba-A0
6bfeb1af3df9862f22471957,foundry/gpt-5.6-terra,copy-known-value,table,5,8,0,22,100,BRAVO-4826_CONTROL_COPY_VALUE_R5,BRAVO-4826_CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-6bfeb1af3df9862f22471957-A0
3f634b2ac7adb17e1d02e963,foundry/gpt-5.4,copy-known-value,table,9,40,4,80,158,,,no_answer,False,False,success,REV-generalization-final-3f634b2ac7adb17e1d02e963-A0
b75475edd186bd37f8507b97,foundry/Kimi-K2.6,copy-known-value,cards,6,40,4,50,111,,,no_answer,False,False,timeout,REV-generalization-final-b75475edd186bd37f8507b97-A0
f3bf3d01c6df274c9b67ede3,foundry/gpt-5.6-terra,read-known-value,table,9,8,4,55,163,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-f3bf3d01c6df274c9b67ede3-A0
62a7798ed3375a35ba74ad59,foundry/gpt-5.4,read-known-value,cards,5,40,4,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-62a7798ed3375a35ba74ad59-A0
30c98528e065a0798e0d87bc,foundry/gpt-5.4,copy-known-value,table,2,8,0,109,235,,,no_answer,False,False,success,REV-generalization-final-30c98528e065a0798e0d87bc-A0
780d66b13d637fe11b2802be,foundry/gpt-5.6-terra,read-known-value,table,1,8,0,63,130,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-780d66b13d637fe11b2802be-A0
330dfa434dc4491f4441d0d3,foundry/gpt-5.4,read-known-value,form,3,8,4,26,195,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-330dfa434dc4491f4441d0d3-A0
341bf4c670f122c3580c20b7,foundry/gpt-5.4,read-known-value,table,10,40,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-341bf4c670f122c3580c20b7-A0
e83445b64949187b659f5c6b,foundry/gpt-5.4,read-known-value,table,3,40,0,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-e83445b64949187b659f5c6b-A0
dc97caa53f0e7de4d550c741,foundry/gpt-5.6-terra,copy-known-value,cards,2,96,4,109,235,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-dc97caa53f0e7de4d550c741-A0
6ae9df8129759107c7ab0796,foundry/gpt-5.4,read-known-value,form,7,96,4,42,100,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-6ae9df8129759107c7ab0796-A0
cff523cb6a807e1d45fbf79a,foundry/Kimi-K2.6,copy-known-value,cards,6,96,4,50,111,,,no_answer,False,False,timeout,REV-generalization-final-cff523cb6a807e1d45fbf79a-A0
571a63710933d9b5c9023969,foundry/gpt-5.6-terra,read-known-value,form,8,40,0,84,86,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-571a63710933d9b5c9023969-A0
c9b09cc7123de60c9e29bdfd,foundry/gpt-5.6-terra,copy-known-value,table,1,40,0,104,206,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-c9b09cc7123de60c9e29bdfd-A0
5067870cce48411708b50e7e,foundry/gpt-5.4,copy-known-value,table,3,40,4,27,219,,,no_answer,False,False,success,REV-generalization-final-5067870cce48411708b50e7e-A0
f94dd31f88633bf04e053cef,foundry/gpt-5-mini,copy-known-value,table,1,40,0,104,206,,,no_answer,False,False,failure,REV-generalization-final-f94dd31f88633bf04e053cef-A0
b016afbd4a44d985ed42c869,foundry/gpt-5.6-terra,read-known-value,cards,7,96,0,42,100,CONTROL_READ_VALUE_R2,CONTROL_READ_VALUE_R2,substitution_or_other,False,False,success,REV-generalization-final-b016afbd4a44d985ed42c869-A0
54389e2c015838da3c1c8626,foundry/gpt-5.6-terra,copy-known-value,table,10,40,4,109,144,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-54389e2c015838da3c1c8626-A0
23db8d8de3b8c3f971ce0cae,foundry/gpt-5.6-terra,copy-known-value,cards,9,40,4,80,158,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-23db8d8de3b8c3f971ce0cae-A0
9463e3758e641902dee36a48,foundry/gpt-5.6-terra,read-known-value,cards,5,40,0,108,233,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-9463e3758e641902dee36a48-A0
784c023c6023d85c4683ad99,foundry/gpt-5.4,copy-known-value,form,2,40,4,109,235,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-784c023c6023d85c4683ad99-A0
da61877030d214fb19d76d9e,foundry/gpt-5.6-terra,copy-known-value,form,10,40,0,109,144,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-da61877030d214fb19d76d9e-A0
55e2213b35eb21fd563e03cf,foundry/gpt-5.6-terra,copy-known-value,form,3,40,0,27,219,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-55e2213b35eb21fd563e03cf-A0
f726de52dcc83d9de8f0c667,foundry/gpt-5.6-terra,copy-known-value,form,9,8,4,80,158,BRAVO-4826 CONTROL_COPY_VALUE_R5,BRAVO-4826 CONTROL_COPY_VALUE_R5,delimitation,True,False,success,REV-generalization-final-f726de52dcc83d9de8f0c667-A0
220c88784aa4b2e4c228e36d,foundry/gpt-5.6-terra,copy-known-value,form,6,96,0,50,111,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-220c88784aa4b2e4c228e36d-A0
1cff44c2311c3dde62e52290,foundry/gpt-5.6-terra,read-known-value,table,4,8,4,85,147,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-1cff44c2311c3dde62e52290-A0
7a69f42be07335761ac8931d,foundry/gpt-5.6-terra,read-known-value,table,8,40,0,84,86,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-7a69f42be07335761ac8931d-A0
ae4a427dc9456632244b96da,foundry/gpt-5.6-terra,read-known-value,cards,3,8,4,26,195,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-ae4a427dc9456632244b96da-A0
baf5b9cb90f682ecb563cfbf,foundry/gpt-5.6-terra,read-known-value,form,3,96,0,26,195,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-baf5b9cb90f682ecb563cfbf-A0
e169cd2449ffb102953c7287,foundry/gpt-5.6-terra,copy-known-value,table,3,40,0,27,219,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-e169cd2449ffb102953c7287-A0
3eb251feff1133c897b37894,foundry/gpt-5.6-terra,copy-known-value,form,6,96,4,50,111,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-3eb251feff1133c897b37894-A0
a52b5e491674355667b12cd8,foundry/gpt-5.6-terra,read-known-value,table,7,96,0,42,100,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-a52b5e491674355667b12cd8-A0
e98678cfae0c06e0b6eb4a18,foundry/gpt-5.6-terra,copy-known-value,cards,2,40,0,109,235,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-e98678cfae0c06e0b6eb4a18-A0
172bc28b6742db81ed1e7684,foundry/gpt-5.6-terra,copy-known-value,form,4,40,0,43,196,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-172bc28b6742db81ed1e7684-A0
a922e35e6d324a7b6f049cb9,foundry/gpt-5.6-terra,read-known-value,cards,8,8,0,84,86,ALPHA-7391_CONTROL_READ_VALUE_R2,ALPHA-7391_CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-a922e35e6d324a7b6f049cb9-A0
c53e4607742f26ad142a4730,foundry/gpt-5.6-terra,read-known-value,form,10,96,4,82,193,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-c53e4607742f26ad142a4730-A0
16c1018484c052025910afb6,foundry/gpt-5.6-terra,copy-known-value,cards,4,96,0,43,196,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-16c1018484c052025910afb6-A0
2e666ef127655939c4b482bc,foundry/gpt-5.6-terra,copy-known-value,form,2,96,4,109,235,BRAVO-4826,BRAVO-4826,correct_content,False,True,success,REV-generalization-final-2e666ef127655939c4b482bc-A0
766d32dc6f861f3196893377,foundry/gpt-5.6-terra,copy-known-value,cards,1,40,4,104,206,CONTROL_COPY_VALUE_R5,CONTROL_COPY_VALUE_R5,substitution_or_other,False,False,success,REV-generalization-final-766d32dc6f861f3196893377-A0
b22f627901ca0ca0ac63123d,foundry/Kimi-K2.6,copy-known-value,table,2,96,0,109,235,,,no_answer,False,False,timeout,REV-generalization-final-b22f627901ca0ca0ac63123d-A0
f8ba9d46e2c882f9624b8853,foundry/Kimi-K2.6,read-known-value,cards,1,8,4,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-final-f8ba9d46e2c882f9624b8853-A0
529e0cc0324bcbb0d90517f5,foundry/Kimi-K2.6,copy-known-value,cards,4,8,4,43,196,BRAVO-4826 CONTROL_COPY_VALUE_R5,,delimitation,True,False,timeout,REV-generalization-final-529e0cc0324bcbb0d90517f5-A0
69e81b2e6c2bfb2a1efaf393,foundry/gpt-5-mini,copy-known-value,table,4,40,4,43,196,,,no_answer,False,False,failure,REV-generalization-final-69e81b2e6c2bfb2a1efaf393-A0
097f8e964ab566a6b6b71aaf,foundry/Kimi-K2.6,copy-known-value,table,5,96,4,22,100,,,no_answer,False,False,timeout,REV-generalization-final-097f8e964ab566a6b6b71aaf-A0
a4a6210be2e6336533b2686e,foundry/Kimi-K2.6,copy-known-value,form,4,8,0,43,196,,,no_answer,False,False,timeout,REV-generalization-final-a4a6210be2e6336533b2686e-A0
ce1de27c3c625c69bf73da46,foundry/Kimi-K2.6,read-known-value,table,9,40,0,55,163,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-ce1de27c3c625c69bf73da46-A0
907b56b8dc6fa849eb3c81f7,foundry/Kimi-K2.6,copy-known-value,cards,7,40,0,72,242,,,no_answer,False,False,timeout,REV-generalization-final-907b56b8dc6fa849eb3c81f7-A0
d140ce73945814cea9e8d382,foundry/Kimi-K2.6,read-known-value,table,8,96,0,84,86,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-d140ce73945814cea9e8d382-A0
c7790fdc04ad2b22fb5d266b,foundry/Kimi-K2.6,copy-known-value,table,8,8,4,77,152,,,no_answer,False,False,timeout,REV-generalization-final-c7790fdc04ad2b22fb5d266b-A0
67c5f3308037ffaae4508aab,foundry/gpt-5-mini,copy-known-value,table,3,96,4,27,219,,,no_answer,False,False,failure,REV-generalization-final-67c5f3308037ffaae4508aab-A0
4655c382c802f1801b4667ba,foundry/Kimi-K2.6,read-known-value,table,2,40,0,87,81,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-final-4655c382c802f1801b4667ba-A0
3c22f04beee1e35633d0452d,foundry/gpt-5-mini,copy-known-value,cards,5,8,0,22,100,,,no_answer,False,False,timeout,REV-generalization-complete-3c22f04beee1e35633d0452d-A0
1efebc8477d49754b3b07374,foundry/gpt-5-mini,copy-known-value,cards,5,96,0,22,100,,,no_answer,False,False,timeout,REV-generalization-complete-1efebc8477d49754b3b07374-A0
a235692033537657b060275a,foundry/Kimi-K2.6,copy-known-value,table,4,8,0,43,196,,,no_answer,False,False,timeout,REV-generalization-complete-a235692033537657b060275a-A0
65ac911aca00662166c6bc71,foundry/Kimi-K2.6,copy-known-value,form,1,40,4,104,206,,,no_answer,False,False,timeout,REV-generalization-complete-65ac911aca00662166c6bc71-A0
9dc969813d33219ebc041e82,foundry/Kimi-K2.6,copy-known-value,form,9,8,4,80,158,,,no_answer,False,False,timeout,REV-generalization-complete-9dc969813d33219ebc041e82-A0
5e60525f35cbbe130f1555db,foundry/Kimi-K2.6,copy-known-value,table,1,40,4,104,206,,,no_answer,False,False,timeout,REV-generalization-complete-5e60525f35cbbe130f1555db-A0
40635e0c27e1301bb0737150,foundry/Kimi-K2.6,read-known-value,form,1,8,4,63,130,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-complete-40635e0c27e1301bb0737150-A0
698987c97dd7faffed5469b6,foundry/Kimi-K2.6,read-known-value,form,1,40,4,63,130,ALPHA-7391,ALPHA-7391,correct_content,False,True,success,REV-generalization-complete-698987c97dd7faffed5469b6-A0
63499022485b3e62054afbbf,foundry/gpt-5-mini,read-known-value,table,10,8,0,82,193,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-complete-63499022485b3e62054afbbf-A0
48a4726110a6317485a94e06,foundry/gpt-5-mini,read-known-value,form,2,8,4,87,81,ALPHA-7391 CONTROL_READ_VALUE_R2,ALPHA-7391 CONTROL_READ_VALUE_R2,delimitation,True,False,success,REV-generalization-complete-48a4726110a6317485a94e06-A0
